0,1.15333
1,1.13444
2,1.13310
3,1.13247
4,1.13226
5,1.12962
6,1.12722
7,1.11763
8,1.10816
9,1.10393
10,1.10056
11,1.09778
12,1.10417
13,1.10569
14,1.10575
15,1.10546
17,1.10708
18,1.10423
19,1.10361
20,1.10284
21,1.10210
22,1.10147
23,1.10087
24,1.10037
25,1.09979
26,1.09907
27,1.09828
28,1.08862
29,1.07967
30,1.07615
31,1.07369
32,1.07197
33,1.08146
34,1.08419
35,1.07777
36,1.06860
37,1.06566
38,1.06449
39,1.06321
40,1.07342
41,1.07576
42,1.07334
43,1.06078
44,1.05992
45,1.05838
46,1.05647
47,1.06375
48,1.06822
49,1.06731
50,1.05614
51,1.05470
52,1.05332
54,1.09711
55,1.09607
56,1.09850
57,1.09549
58,1.08593
59,1.08218
61,1.07970
62,1.07028
63,1.07334
64,1.06970
65,1.06178
66,1.06065
67,1.05874
68,1.05601
69,1.05285
70,1.05574
71,1.05456
72,1.04807
73,1.04710
74,1.04657
75,1.04492
76,1.04191
77,1.04699
78,1.04653
79,1.04557
80,1.04446
82,1.04854
83,1.04291
84,1.04124
85,1.04012
86,1.03920
87,1.03829
88,1.03731
89,1.03680
91,1.04057
92,1.03472
94,1.03219
95,1.02060
96,1.01926
97,1.01752
99,1.03522
100,1.03411
101,1.03376
102,1.03965
103,1.04068
104,1.03308
105,1.02886
106,1.02874
107,1.02717
108,1.02524
109,1.03237
110,1.03415
111,1.03179
113,1.02548
114,1.01954
115,1.01722
116,1.01634
117,1.02720
118,1.02692
119,1.01718
120,1.01395
121,1.01342
122,1.01407
123,1.00891
124,1.02127
125,1.02292
127,1.03014
128,1.02684
129,1.02760
130,1.02815
131,1.02905
132,1.02948
133,1.02955
134,1.02990
135,1.03027
136,1.03051
137,1.03079
138,1.03089
139,1.03099
140,1.03113
141,1.01990
142,1.01142
143,1.01214
144,1.01041
145,1.00866
146,1.01897
147,1.02344
148,1.02057
149,1.02174
150,1.02721
151,1.03209
152,1.02951
153,1.01704
154,1.00942
155,1.01170
156,1.00904
157,1.00950
158,1.01932
159,1.01981
160,1.00839
161,1.00657
162,1.00734
163,1.00747
164,1.00345
165,1.01319
166,1.01639
167,1.01407
168,1.00115
169,1.00187
170,1.00087
171,1.00071
172,1.00315
173,1.01222
174,1.01319
175,1.01412
176,1.01455
177,1.01555
178,1.01655
179,1.01719
180,1.01750
181,1.01784
182,1.01819
183,1.01845
184,1.01885
185,1.01925
186,1.01978
187,1.02048
