0,1.16062
1,1.14571
2,1.14433
3,1.14367
4,1.14338
5,1.14092
6,1.13910
7,1.13234
8,1.12552
9,1.12229
10,1.11958
11,1.11749
12,1.12186
13,1.12272
14,1.12253
15,1.12231
16,1.12181
17,1.12153
18,1.12105
19,1.12047
20,1.11969
21,1.11905
22,1.11848
23,1.11797
24,1.11755
25,1.11678
26,1.11609
27,1.11360
28,1.10511
29,1.10180
30,1.09970
31,1.09780
32,1.09790
33,1.10420
34,1.10314
35,1.09532
36,1.09218
37,1.09182
38,1.09052
39,1.09263
40,1.09785
41,1.09666
42,1.08870
43,1.08751
44,1.08702
45,1.08590
46,1.08668
47,1.09267
48,1.09198
49,1.08539
50,1.08427
51,1.08329
52,1.08149
54,1.11520
55,1.11462
56,1.11589
57,1.11338
59,1.10605
60,1.10314
61,1.09965
62,1.09524
63,1.09611
64,1.09335
65,1.08864
66,1.08728
67,1.08569
68,1.08412
69,1.08205
70,1.08289
71,1.08157
72,1.07797
73,1.07737
74,1.07661
75,1.07515
76,1.07485
77,1.07625
78,1.07544
79,1.07468
80,1.07412
81,0.95508
83,1.07551
84,1.07206
85,1.07129
86,1.07054
88,1.07202
89,1.06906
90,1.06899
91,1.06787
92,1.06729
93,1.06483
94,1.05976
95,1.05854
96,1.05744
98,1.06555
99,1.06508
100,1.06535
101,1.06969
102,1.06985
103,1.06413
104,1.06266
105,1.06202
106,1.06082
107,1.06014
108,1.06557
110,1.06562
111,1.05722
112,1.05721
113,1.05649
114,1.05367
115,1.05935
117,1.06284
118,1.05295
119,1.05232
120,1.05245
121,1.05011
122,1.05073
123,1.05742
124,1.05839
125,1.06004
126,1.06108
127,1.06176
128,1.06235
129,1.06283
130,1.06341
131,1.06345
132,1.06370
133,1.06387
134,1.06395
135,1.06407
136,1.06417
137,1.06412
138,1.06406
139,1.05436
140,1.05039
141,1.04988
142,1.04907
143,1.04834
144,1.05534
145,1.05726
146,1.05204
147,1.04537
148,1.05442
149,1.05817
150,1.06150
151,1.05941
152,1.04949
153,1.04797
154,1.04738
155,1.04434
156,1.04692
157,1.05296
158,1.05153
159,1.04389
160,1.04279
161,1.04279
162,1.04188
163,1.04109
164,1.04910
165,1.04891
166,1.04116
167,1.03939
168,1.04022
169,1.03863
170,1.03828
171,1.04572
173,1.05040
174,1.04854
175,1.04893
176,1.04942
177,1.04988
178,1.05021
179,1.05017
180,1.05011
181,1.05019
182,1.05020
183,1.05027
184,1.05047
185,1.05084
186,1.05176
187,1.04922
188,1.04060
189,1.03924
190,1.03811
191,1.03687
192,1.03656
193,1.04344
194,1.04376
195,1.03571
196,1.03418
197,1.03376
198,1.04034
199,1.04622
200,1.04701
201,1.03903
202,1.03706
203,1.03806
205,1.03976
206,1.04150
207,1.04397
208,1.04246
209,1.03533
210,1.03564
211,1.03478
212,1.03373
213,1.03670
214,1.04233
215,1.04078
216,1.03441
217,1.03475
218,1.03645
219,1.04236
220,1.04280
221,1.04301
222,1.04296
223,1.04310
